,Sales Representative,Location,Customer,Product,Order Date,Quantity, Unit Price , Total Sale Amount 
,Hari,Chennai,Kenneth Gomez,Cosmetic,8-Nov-17,1, ₹ 12.42 , ₹ 12.42 
,Yuvan,Delhi,Howard Adams,Electronics,8-Nov-17,14, ₹ 17.83 , ₹ 249.62 
,Hari,Banglore,Donna Williams,Electronics,8-Nov-17,8, ₹ 17.83 , ₹ 142.64 
,Yuvan,Kolkata,Annie Wilson,Cosmetic,8-Nov-17,4, ₹ 12.42 , ₹ 49.68 
,Yuvan,Delhi,Carolyn Scott,Cosmetic,8-Nov-17,14, ₹ 12.42 , ₹ 173.88 
,Hari,Chennai,Jane Ramirez,Cosmetic,8-Nov-17,4, ₹ 12.42 , ₹ 49.68 
,Yuvan,Kolkata,Jeffrey Miller,Electronics,9-Nov-17,1, ₹ 17.83 , ₹ 17.83 
,Hari,Gurgon,Jeremy Diaz,Gadgets,9-Nov-17,13, ₹ 53.35 , ₹ 693.55 
,Kishore,Gurgon,Teresa Payne,Cosmetic,9-Nov-17,12, ₹ 12.42 , ₹ 149.04 
,Hari,Chennai,Jason Berry,Essential,9-Nov-17,12, ₹ 16.32 , ₹ 195.84 
,Hari,Chennai,Donald Lopez,Cosmetic,9-Nov-17,12, ₹ 12.42 , ₹ 149.04 
,Yuvan,Delhi,Jean Torres,Gadgets,9-Nov-17,11, ₹ 53.35 , ₹ 586.85 
,Kishore,Chennai,Shirley Chavez,Cosmetic,9-Nov-17,8, ₹ 12.42 , ₹ 99.36 
,Hari,Chennai,Jennifer Adams,Essential,9-Nov-17,13, ₹ 16.32 , ₹ 212.16 
,Kishore,Chennai,Ruby Gonzales,Cosmetic,9-Nov-17,14, ₹ 12.42 , ₹ 173.88 
,Yuvan,Delhi,Paul Perkins,Essential,9-Nov-17,9, ₹ 16.32 , ₹ 146.88 
,Kishore,Chennai,Evelyn Lane,Cosmetic,9-Nov-17,9, ₹ 12.42 , ₹ 111.78 
,Kishore,Chennai,Gary Weaver,Electronics,9-Nov-17,10, ₹ 17.83 , ₹ 178.30 
,Gowtham,Delhi,Mary Nelson,Cosmetic,9-Nov-17,9, ₹ 12.42 , ₹ 111.78 
,Kishore,Chennai,Jennifer Adams,Cosmetic,9-Nov-17,3, ₹ 12.42 , ₹ 37.26 
,Yuvan,Delhi,Kevin Torres,Cosmetic,9-Nov-17,12, ₹ 12.42 , ₹ 149.04 
,Yuvan,Chennai,Randy Willis,Essential,10-Nov-17,8, ₹ 16.32 , ₹ 130.56 
,Hari,Chennai,Earl Morales,Cosmetic,10-Nov-17,14, ₹ 12.42 , ₹ 173.88 
,Kishore,Banglore,Doris Diaz,Electronics,10-Nov-17,2, ₹ 17.83 , ₹ 35.66 
,Yuvan,Kolkata,Judith Woods,Essential,10-Nov-17,7, ₹ 16.32 , ₹ 114.24 
,Yuvan,Kolkata,Tina Jones,Electronics,10-Nov-17,10, ₹ 17.83 , ₹ 178.30 
,Hari,Chennai,Michelle Allen,Gadgets,10-Nov-17,9, ₹ 53.35 , ₹ 480.15 
,Gowtham,Delhi,Mary Nelson,Gadgets,10-Nov-17,1, ₹ 53.35 , ₹ 53.35 
,Hari,Chennai,Diana Hamilton,Cosmetic,10-Nov-17,7, ₹ 12.42 , ₹ 86.94 
,Abi,Delhi,Matthew Berry,Cosmetic,10-Nov-17,2, ₹ 12.42 , ₹ 24.84 
,Yuvan,Kolkata,Alan Allen,Electronics,10-Nov-17,14, ₹ 17.83 , ₹ 249.62 
,Abi,Delhi,Kathryn Fox,Cosmetic,10-Nov-17,1, ₹ 12.42 , ₹ 12.42 
,Gowtham,Chennai,Lois Woods,Cosmetic,10-Nov-17,13, ₹ 12.42 , ₹ 161.46 
,Kishore,Chennai,Russell Cooper,Cosmetic,10-Nov-17,9, ₹ 12.42 , ₹ 111.78 
,Yuvan,Delhi,Thomas Robinson,Essential,10-Nov-17,12, ₹ 16.32 , ₹ 195.84 
,Kishore,Gurgon,Billy Scott,Cosmetic,10-Nov-17,6, ₹ 12.42 , ₹ 74.52 
,Kishore,Gurgon,Billy Scott,Essential,10-Nov-17,4, ₹ 16.32 , ₹ 65.28 
,Gowtham,Chennai,Eugene Hayes,Cosmetic,10-Nov-17,5, ₹ 12.42 , ₹ 62.10 
,Hari,Chennai,Evelyn Elliott,Essential,10-Nov-17,1, ₹ 16.32 , ₹ 16.32 
,Gowtham,Delhi,Lori Shaw,Cosmetic,11-Nov-17,4, ₹ 12.42 , ₹ 49.68 
,Abi,Delhi,Teresa Walker,Cosmetic,11-Nov-17,4, ₹ 12.42 , ₹ 49.68 
,Hari,Banglore,Peter Bishop,Cosmetic,11-Nov-17,1, ₹ 12.42 , ₹ 12.42 
,Yuvan,Delhi,Eugene Schmidt,Cosmetic,11-Nov-17,6, ₹ 12.42 , ₹ 74.52 
,Yuvan,Kolkata,Eugene Wilson,Gadgets,11-Nov-17,6, ₹ 53.35 , ₹ 320.10 
,Hari,Chennai,Mildred Hernandez,Electronics,11-Nov-17,11, ₹ 17.83 , ₹ 196.13 
,Abi,Kolkata,Robert Hayes,Cosmetic,11-Nov-17,12, ₹ 12.42 , ₹ 149.04 
,Hari,Gurgon,Joyce Myers,Gadgets,11-Nov-17,8, ₹ 53.35 , ₹ 426.80 
,Kishore,Chennai,Mary Stevens,Cosmetic,11-Nov-17,8, ₹ 12.42 , ₹ 99.36 
,Hari,Chennai,Willie Oliver,Cosmetic,11-Nov-17,13, ₹ 12.42 , ₹ 161.46 
,Hari,Chennai,Beverly Jacobs,Essential,11-Nov-17,1, ₹ 16.32 , ₹ 16.32 
,Gowtham,Kolkata,Kenneth Lane,Gadgets,11-Nov-17,12, ₹ 53.35 , ₹ 640.20 
,Yuvan,Delhi,Heather Lawrence,Cosmetic,11-Nov-17,10, ₹ 12.42 , ₹ 124.20 
,Gowtham,Chennai,Judy Carpenter,Gadgets,11-Nov-17,6, ₹ 53.35 , ₹ 320.10 
,Kishore,Chennai,Mildred Hernandez,Gadgets,11-Nov-17,7, ₹ 53.35 , ₹ 373.45 
,Hari,Gurgon,Joseph Reynolds,Gadgets,11-Nov-17,6, ₹ 53.35 , ₹ 320.10 
,Yuvan,Delhi,Roy Franklin,Essential,12-Nov-17,1, ₹ 16.32 , ₹ 16.32 
,Gowtham,Kolkata,Katherine Hayes,Electronics,12-Nov-17,4, ₹ 17.83 , ₹ 71.32 
,Yuvan,Chennai,Lisa Thomas,Cosmetic,12-Nov-17,9, ₹ 12.42 , ₹ 111.78 
,Gowtham,Delhi,Eugene Schmidt,Cosmetic,12-Nov-17,6, ₹ 12.42 , ₹ 74.52 
,Gowtham,Kolkata,Kimberly Morris,Essential,12-Nov-17,6, ₹ 16.32 , ₹ 97.92 
,Yuvan,Chennai,Brian Ryan,Gadgets,12-Nov-17,2, ₹ 53.35 , ₹ 106.70 
,Abi,Delhi,George Stone,Electronics,12-Nov-17,2, ₹ 17.83 , ₹ 35.66 
,Kishore,Chennai,Judy Sanchez,Gadgets,12-Nov-17,6, ₹ 53.35 , ₹ 320.10 
,Kishore,Gurgon,Joyce Garcia,Cosmetic,12-Nov-17,1, ₹ 12.42 , ₹ 12.42 
,Kishore,Chennai,Stephen Martinez,Cosmetic,12-Nov-17,6, ₹ 12.42 , ₹ 74.52 
,Gowtham,Kolkata,Marilyn Perez,Cosmetic,12-Nov-17,3, ₹ 12.42 , ₹ 37.26 
,Gowtham,Kolkata,Cynthia Brooks,Cosmetic,12-Nov-17,5, ₹ 12.42 , ₹ 62.10 
,Yuvan,Kolkata,Nicholas Howell,Gadgets,12-Nov-17,7, ₹ 53.35 , ₹ 373.45 
,Yuvan,Chennai,Albert Dunn,Cosmetic,12-Nov-17,6, ₹ 12.42 , ₹ 74.52 
,Hari,Gurgon,Marilyn Franklin,Essential,12-Nov-17,4, ₹ 16.32 , ₹ 65.28 
,Yuvan,Delhi,Jennifer Reyes,Gadgets,12-Nov-17,8, ₹ 53.35 , ₹ 426.80 
,Abi,Delhi,Lillian Burke,Gadgets,12-Nov-17,4, ₹ 53.35 , ₹ 213.40 
,Abi,Kolkata,Katherine Hayes,Cosmetic,12-Nov-17,3, ₹ 12.42 , ₹ 37.26 
,Hari,Chennai,Samuel Daniels,Cosmetic,12-Nov-17,3, ₹ 12.42 , ₹ 37.26 
,Abi,Delhi,Diana Pierce,Cosmetic,12-Nov-17,10, ₹ 12.42 , ₹ 124.20 
,Yuvan,Delhi,Roy Rivera,Cosmetic,12-Nov-17,3, ₹ 12.42 , ₹ 37.26 
,Kishore,Banglore,Sarah Harrison,Cosmetic,12-Nov-17,8, ₹ 12.42 , ₹ 99.36 
,Hari,Chennai,Timothy Gonzales,Cosmetic,12-Nov-17,8, ₹ 12.42 , ₹ 99.36 
,Yuvan,Delhi,Ernest Kelley,Gadgets,12-Nov-17,2, ₹ 53.35 , ₹ 106.70 
,Gowtham,Kolkata,Antonio Mason,Cosmetic,13-Nov-17,6, ₹ 12.42 , ₹ 74.52 
,Hari,Chennai,Nicholas Schmidt,Essential,13-Nov-17,3, ₹ 16.32 , ₹ 48.96 
,Abi,Kolkata,Debra Allen,Essential,13-Nov-17,6, ₹ 16.32 , ₹ 97.92 
,Hari,Banglore,Paula Watson,Gadgets,13-Nov-17,8, ₹ 53.35 , ₹ 426.80 
,Abi,Kolkata,Katherine Hayes,Essential,13-Nov-17,12, ₹ 16.32 , ₹ 195.84 
,Abi,Kolkata,Brenda Cruz,Cosmetic,13-Nov-17,3, ₹ 12.42 , ₹ 37.26 
,Yuvan,Kolkata,Katherine Mcdonald,Essential,13-Nov-17,6, ₹ 16.32 , ₹ 97.92 
,Kishore,Chennai,Margaret James,Electronics,13-Nov-17,6, ₹ 17.83 , ₹ 106.98 
,Kishore,Chennai,Craig Hicks,Essential,13-Nov-17,6, ₹ 16.32 , ₹ 97.92 
,Hari,Chennai,Kathy Schmidt,Essential,13-Nov-17,3, ₹ 16.32 , ₹ 48.96 
,Yuvan,Kolkata,Randy Burton,Essential,13-Nov-17,8, ₹ 16.32 , ₹ 130.56 
,Yuvan,Delhi,Carl Howard,Gadgets,13-Nov-17,11, ₹ 53.35 , ₹ 586.85 
,Yuvan,Delhi,Jason Patterson,Electronics,13-Nov-17,11, ₹ 17.83 , ₹ 196.13 
,Yuvan,Delhi,Jean Torres,Essential,13-Nov-17,1, ₹ 16.32 , ₹ 16.32 
,Abi,Delhi,Amy Carr,Essential,13-Nov-17,6, ₹ 16.32 , ₹ 97.92 
,Yuvan,Mumbai,Clarence Mason,Electronics,13-Nov-17,7, ₹ 17.83 , ₹ 124.81 
,Kishore,Chennai,Craig Thomas,Essential,13-Nov-17,13, ₹ 16.32 , ₹ 212.16 
,Kishore,Gurgon,Alice Brown,Cosmetic,13-Nov-17,1, ₹ 12.42 , ₹ 12.42 
,Yuvan,Kolkata,Cynthia Ray,Cosmetic,13-Nov-17,6, ₹ 12.42 , ₹ 74.52 
,Hari,Chennai,Angela Sullivan,Cosmetic,13-Nov-17,2, ₹ 12.42 , ₹ 24.84 
,Hari,Chennai,Angela Sullivan,Cosmetic,13-Nov-17,10, ₹ 12.42 , ₹ 124.20 
,Kishore,Chennai,Joan Robinson,Essential,13-Nov-17,3, ₹ 16.32 , ₹ 48.96 
,Abi,Kolkata,Louis Mason,Cosmetic,13-Nov-17,12, ₹ 12.42 , ₹ 149.04 
,Abi,Delhi,Justin Dixon,Cosmetic,14-Nov-17,11, ₹ 12.42 , ₹ 136.62 
,Gowtham,Kolkata,Judith Woods,Electronics,14-Nov-17,7, ₹ 17.83 , ₹ 124.81 
,Abi,Delhi,Jerry Palmer,Electronics,14-Nov-17,4, ₹ 17.83 , ₹ 71.32 
,Kishore,Chennai,Jane Ramirez,Cosmetic,14-Nov-17,12, ₹ 12.42 , ₹ 149.04 
,Gowtham,Kolkata,Joseph Boyd,Essential,14-Nov-17,10, ₹ 16.32 , ₹ 163.20 
,Yuvan,Delhi,Amanda Bryant,Gadgets,14-Nov-17,6, ₹ 53.35 , ₹ 320.10 
,Yuvan,Chennai,Eugene Hayes,Cosmetic,14-Nov-17,5, ₹ 12.42 , ₹ 62.10 
,Yuvan,Chennai,Peter Brown,Cosmetic,14-Nov-17,9, ₹ 12.42 , ₹ 111.78 
,Kishore,Chennai,Beverly Jacobs,Cosmetic,14-Nov-17,11, ₹ 12.42 , ₹ 136.62 
,Yuvan,Chennai,Donna Bryant,Cosmetic,14-Nov-17,4, ₹ 12.42 , ₹ 49.68 
,Kishore,Chennai,Sharon Montgomery,Cosmetic,14-Nov-17,13, ₹ 12.42 , ₹ 161.46 
,Kishore,Chennai,Jacqueline Little,Essential,14-Nov-17,10, ₹ 16.32 , ₹ 163.20 
,Kishore,Chennai,Ruth Kennedy,Cosmetic,14-Nov-17,13, ₹ 12.42 , ₹ 161.46 
,Kishore,Chennai,Craig Thomas,Essential,14-Nov-17,10, ₹ 16.32 , ₹ 163.20 
,Kishore,Chennai,Stephen Murray,Cosmetic,14-Nov-17,7, ₹ 12.42 , ₹ 86.94 
,Yuvan,Chennai,Judy Carpenter,Cosmetic,14-Nov-17,4, ₹ 12.42 , ₹ 49.68 
,Hari,Banglore,Stephen Rice,Cosmetic,14-Nov-17,8, ₹ 12.42 , ₹ 99.36 
,Kishore,Chennai,Ruth Day,Gadgets,14-Nov-17,2, ₹ 53.35 , ₹ 106.70 
,Hari,Banglore,Doris Diaz,Cosmetic,14-Nov-17,13, ₹ 12.42 , ₹ 161.46 
,Abi,Kolkata,Joseph Ryan,Cosmetic,14-Nov-17,14, ₹ 12.42 , ₹ 173.88 
,Abi,Chennai,Jacqueline Wheeler,Gadgets,14-Nov-17,4, ₹ 53.35 , ₹ 213.40 
,Gowtham,Delhi,Bobby Mitchell,Electronics,14-Nov-17,9, ₹ 17.83 , ₹ 160.47 
,Hari,Chennai,Joan Robinson,Gadgets,14-Nov-17,9, ₹ 53.35 , ₹ 480.15 
,Abi,Chennai,Stephen Welch,Essential,14-Nov-17,12, ₹ 16.32 , ₹ 195.84 
,Abi,Chennai,Emily Duncan,Cosmetic,15-Nov-17,6, ₹ 12.42 , ₹ 74.52 
,Kishore,Chennai,Nicholas Schmidt,Cosmetic,15-Nov-17,12, ₹ 12.42 , ₹ 149.04 
,Gowtham,Delhi,Teresa Walker,Cosmetic,15-Nov-17,8, ₹ 12.42 , ₹ 99.36 
,Kishore,Chennai,Aaron Boyd,Electronics,15-Nov-17,11, ₹ 17.83 , ₹ 196.13 
,Yuvan,Delhi,Louise Green,Cosmetic,15-Nov-17,5, ₹ 12.42 , ₹ 62.10 
,Hari,Chennai,Annie Hughes,Cosmetic,15-Nov-17,2, ₹ 12.42 , ₹ 24.84 
,Kishore,Chennai,Paula Ross,Essential,15-Nov-17,4, ₹ 16.32 , ₹ 65.28 
,Kishore,Gurgon,Michelle Phillips,Cosmetic,15-Nov-17,3, ₹ 12.42 , ₹ 37.26 
,Abi,Kolkata,Eugene Wilson,Gadgets,15-Nov-17,11, ₹ 53.35 , ₹ 586.85 
,Abi,Chennai,Michelle Henderson,Gadgets,15-Nov-17,10, ₹ 53.35 , ₹ 533.50 
,Yuvan,Kolkata,Gloria Harper,Gadgets,15-Nov-17,1, ₹ 53.35 , ₹ 53.35 
,Abi,Mumbai,Carolyn Rivera,Gadgets,15-Nov-17,11, ₹ 53.35 , ₹ 586.85 
,Hari,Chennai,Louis Frazier,Cosmetic,15-Nov-17,8, ₹ 12.42 , ₹ 99.36 
,Abi,Delhi,Sandra Weaver,Gadgets,15-Nov-17,10, ₹ 53.35 , ₹ 533.50 
,Gowtham,Kolkata,Albert Miller,Electronics,15-Nov-17,11, ₹ 17.83 , ₹ 196.13 
,Kishore,Gurgon,Craig Brooks,Cosmetic,16-Nov-17,11, ₹ 12.42 , ₹ 136.62 
,Kishore,Gurgon,Edward Taylor,Cosmetic,16-Nov-17,12, ₹ 12.42 , ₹ 149.04 
,Yuvan,Delhi,Wanda Cole,Essential,16-Nov-17,9, ₹ 16.32 , ₹ 146.88 
,Gowtham,Kolkata,Frank Ramos,Cosmetic,16-Nov-17,5, ₹ 12.42 , ₹ 62.10 
,Gowtham,Delhi,Phillip Johnston,Electronics,16-Nov-17,14, ₹ 17.83 , ₹ 249.62 
,Gowtham,Kolkata,Gloria Harper,Electronics,16-Nov-17,13, ₹ 17.83 , ₹ 231.79 
,Yuvan,Mumbai,Cheryl Henderson,Cosmetic,16-Nov-17,9, ₹ 12.42 , ₹ 111.78 
,Gowtham,Delhi,Dennis Reed,Gadgets,16-Nov-17,8, ₹ 53.35 , ₹ 426.80 
,Yuvan,Delhi,Eugene Hughes,Cosmetic,16-Nov-17,5, ₹ 12.42 , ₹ 62.10 
,Kishore,Chennai,Earl Morales,Essential,16-Nov-17,14, ₹ 16.32 , ₹ 228.48 
,Kishore,Chennai,Andrew Adams,Cosmetic,16-Nov-17,7, ₹ 12.42 , ₹ 86.94 
,Hari,Gurgon,Edward Taylor,Cosmetic,16-Nov-17,12, ₹ 12.42 , ₹ 149.04 
,Yuvan,Kolkata,Louis Marshall,Gadgets,16-Nov-17,8, ₹ 53.35 , ₹ 426.80 
,Kishore,Chennai,Diana Hamilton,Gadgets,16-Nov-17,3, ₹ 53.35 , ₹ 160.05 
,Yuvan,Kolkata,Lori Collins,Gadgets,16-Nov-17,6, ₹ 53.35 , ₹ 320.10 
,Gowtham,Kolkata,Cheryl Riley,Electronics,16-Nov-17,5, ₹ 17.83 , ₹ 89.15 
,Abi,Delhi,Matthew Berry,Electronics,16-Nov-17,8, ₹ 17.83 , ₹ 142.64 
,Hari,Chennai,Joan Robinson,Electronics,16-Nov-17,12, ₹ 17.83 , ₹ 213.96 
,Yuvan,Mumbai,Annie Collins,Essential,16-Nov-17,3, ₹ 16.32 , ₹ 48.96 
,Hari,Chennai,Kimberly Lee,Cosmetic,16-Nov-17,2, ₹ 12.42 , ₹ 24.84 
,Yuvan,Kolkata,Jeffrey Miller,Electronics,17-Nov-17,3, ₹ 17.83 , ₹ 53.49 
,Yuvan,Mumbai,Katherine Carroll,Electronics,17-Nov-17,2, ₹ 17.83 , ₹ 35.66 
,Abi,Chennai,Billy Wood,Cosmetic,17-Nov-17,11, ₹ 12.42 , ₹ 136.62 
,Abi,Delhi,Justin Dixon,Cosmetic,17-Nov-17,10, ₹ 12.42 , ₹ 124.20 
,Yuvan,Kolkata,Antonio Mason,Electronics,17-Nov-17,2, ₹ 17.83 , ₹ 35.66 
,Gowtham,Chennai,Raymond Freeman,Essential,17-Nov-17,1, ₹ 16.32 , ₹ 16.32 
,Gowtham,Delhi,Andrea King,Cosmetic,17-Nov-17,14, ₹ 12.42 , ₹ 173.88 
,Yuvan,Mumbai,Scott Weaver,Cosmetic,17-Nov-17,1, ₹ 12.42 , ₹ 12.42 
,Yuvan,Chennai,Rebecca Williams,Cosmetic,17-Nov-17,8, ₹ 12.42 , ₹ 99.36 
,Gowtham,Chennai,William Hicks,Cosmetic,17-Nov-17,1, ₹ 12.42 , ₹ 12.42 
,Yuvan,Kolkata,Richard Walker,Cosmetic,17-Nov-17,4, ₹ 12.42 , ₹ 49.68 
,Yuvan,Delhi,Craig Collins,Essential,17-Nov-17,6, ₹ 16.32 , ₹ 97.92 
,Kishore,Chennai,Timothy Gonzales,Cosmetic,17-Nov-17,6, ₹ 12.42 , ₹ 74.52 
,Hari,Gurgon,Henry Stanley,Cosmetic,17-Nov-17,14, ₹ 12.42 , ₹ 173.88 
,Gowtham,Chennai,Victor Bell,Essential,17-Nov-17,9, ₹ 16.32 , ₹ 146.88 
,Gowtham,Chennai,Phyllis Gonzales,Gadgets,17-Nov-17,5, ₹ 53.35 , ₹ 266.75 
,Kishore,Chennai,Jacqueline Little,Cosmetic,17-Nov-17,5, ₹ 12.42 , ₹ 62.10 
,Yuvan,Kolkata,Tammy Ferguson,Cosmetic,18-Nov-17,10, ₹ 12.42 , ₹ 124.20 
,Abi,Kolkata,Brenda Cruz,Cosmetic,18-Nov-17,5, ₹ 12.42 , ₹ 62.10 
,Hari,Gurgon,Janet Stewart,Cosmetic,18-Nov-17,13, ₹ 12.42 , ₹ 161.46 
,Yuvan,Delhi,Harold Rodriguez,Electronics,18-Nov-17,8, ₹ 17.83 , ₹ 142.64 
,Abi,Chennai,Robert Collins,Essential,18-Nov-17,13, ₹ 16.32 , ₹ 212.16 
,Hari,Gurgon,Henry Day,Essential,18-Nov-17,7, ₹ 16.32 , ₹ 114.24 
,Kishore,Gurgon,Marilyn Franklin,Gadgets,18-Nov-17,2, ₹ 53.35 , ₹ 106.70 
,Kishore,Chennai,Laura Gutierrez,Essential,18-Nov-17,8, ₹ 16.32 , ₹ 130.56 
,Yuvan,Delhi,Jennifer Reyes,Cosmetic,18-Nov-17,11, ₹ 12.42 , ₹ 136.62 
,Abi,Chennai,Joseph Foster,Essential,18-Nov-17,8, ₹ 16.32 , ₹ 130.56 
,Gowtham,Chennai,Dorothy Baker,Electronics,18-Nov-17,12, ₹ 17.83 , ₹ 213.96 
,Hari,Chennai,Maria Romero,Cosmetic,18-Nov-17,7, ₹ 12.42 , ₹ 86.94 
,Gowtham,Kolkata,Anna Wheeler,Gadgets,18-Nov-17,2, ₹ 53.35 , ₹ 106.70 
,Yuvan,Kolkata,Raymond Collins,Cosmetic,18-Nov-17,5, ₹ 12.42 , ₹ 62.10 
,Kishore,Chennai,Marilyn Carpenter,Electronics,18-Nov-17,6, ₹ 17.83 , ₹ 106.98 
,Hari,Chennai,Brenda Nelson,Gadgets,18-Nov-17,4, ₹ 53.35 , ₹ 213.40 
,Yuvan,Delhi,Alice Davis,Cosmetic,18-Nov-17,14, ₹ 12.42 , ₹ 173.88 
,Gowtham,Chennai,Bonnie Shaw,Cosmetic,18-Nov-17,1, ₹ 12.42 , ₹ 12.42 
,Kishore,Chennai,Ruth Kennedy,Electronics,18-Nov-17,5, ₹ 17.83 , ₹ 89.15 
,Kishore,Chennai,Tina Schmidt,Cosmetic,19-Nov-17,10, ₹ 12.42 , ₹ 124.20 
,Kishore,Chennai,Jennifer Adams,Cosmetic,19-Nov-17,2, ₹ 12.42 , ₹ 24.84 
,Yuvan,Kolkata,Willie Hamilton,Cosmetic,19-Nov-17,11, ₹ 12.42 , ₹ 136.62 
,Yuvan,Chennai,Benjamin Spencer,Cosmetic,19-Nov-17,6, ₹ 12.42 , ₹ 74.52 
,Gowtham,Kolkata,Brenda Cruz,Electronics,19-Nov-17,7, ₹ 17.83 , ₹ 124.81 
,Yuvan,Delhi,Albert Cook,Cosmetic,19-Nov-17,2, ₹ 12.42 , ₹ 24.84 
,Abi,Kolkata,Jane Sims,Gadgets,19-Nov-17,11, ₹ 53.35 , ₹ 586.85 
,Yuvan,Chennai,Johnny Fowler,Gadgets,19-Nov-17,13, ₹ 53.35 , ₹ 693.55 
,Hari,Chennai,Joshua Baker,Cosmetic,19-Nov-17,2, ₹ 12.42 , ₹ 24.84 
,Yuvan,Kolkata,Christopher Oliver,Cosmetic,19-Nov-17,14, ₹ 12.42 , ₹ 173.88 
,Gowtham,Kolkata,Shirley Murray,Electronics,19-Nov-17,3, ₹ 17.83 , ₹ 53.49 
,Kishore,Gurgon,Ruby Taylor,Cosmetic,19-Nov-17,1, ₹ 12.42 , ₹ 12.42 
,Kishore,Banglore,Sandra Hughes,Cosmetic,19-Nov-17,4, ₹ 12.42 , ₹ 49.68 
,Yuvan,Chennai,Rachel Larson,Essential,19-Nov-17,1, ₹ 16.32 , ₹ 16.32 
,Abi,Kolkata,Marilyn Perez,Gadgets,19-Nov-17,13, ₹ 53.35 , ₹ 693.55 
,Kishore,Gurgon,Kathy Lee,Gadgets,19-Nov-17,1, ₹ 53.35 , ₹ 53.35 
,Hari,Chennai,Denise Henry,Electronics,19-Nov-17,1, ₹ 17.83 , ₹ 17.83 
,Yuvan,Delhi,Gregory Thompson,Cosmetic,20-Nov-17,6, ₹ 12.42 , ₹ 74.52 
,Yuvan,Delhi,Amanda Bryant,Electronics,20-Nov-17,7, ₹ 17.83 , ₹ 124.81 
,Yuvan,Kolkata,Jessica Lewis,Cosmetic,20-Nov-17,2, ₹ 12.42 , ₹ 24.84 
,Yuvan,Delhi,Justin Dixon,Cosmetic,20-Nov-17,8, ₹ 12.42 , ₹ 99.36 
,Hari,Chennai,Jimmy Warren,Essential,20-Nov-17,11, ₹ 16.32 , ₹ 179.52 
,Yuvan,Kolkata,Ashley Spencer,Electronics,20-Nov-17,9, ₹ 17.83 , ₹ 160.47 
,Hari,Gurgon,Marilyn Franklin,Cosmetic,20-Nov-17,5, ₹ 12.42 , ₹ 62.10 
,Kishore,Chennai,Evelyn Lane,Essential,20-Nov-17,13, ₹ 16.32 , ₹ 212.16 
,Yuvan,Kolkata,Eugene Wilson,Essential,20-Nov-17,3, ₹ 16.32 , ₹ 48.96 
,Hari,Banglore,Paula Watson,Essential,20-Nov-17,13, ₹ 16.32 , ₹ 212.16 
,Yuvan,Kolkata,Frances Campbell,Cosmetic,20-Nov-17,13, ₹ 12.42 , ₹ 161.46 
,Abi,Mumbai,Benjamin Phillips,Electronics,20-Nov-17,10, ₹ 17.83 , ₹ 178.30 
,Yuvan,Mumbai,Sandra Meyer,Gadgets,20-Nov-17,7, ₹ 53.35 , ₹ 373.45 
,Kishore,Gurgon,Rachel Harris,Cosmetic,20-Nov-17,2, ₹ 12.42 , ₹ 24.84 
,Hari,Chennai,Gerald Mcdonald,Cosmetic,20-Nov-17,12, ₹ 12.42 , ₹ 149.04 
,Yuvan,Kolkata,Tammy Ferguson,Gadgets,20-Nov-17,5, ₹ 53.35 , ₹ 266.75 
,Gowtham,Chennai,Eric Ellis,Cosmetic,21-Nov-17,2, ₹ 12.42 , ₹ 24.84 
,Yuvan,Kolkata,Peter Gilbert,Gadgets,21-Nov-17,10, ₹ 53.35 , ₹ 533.50 
,Hari,Chennai,Jason Berry,Electronics,21-Nov-17,9, ₹ 17.83 , ₹ 160.47 
,Gowtham,Delhi,Roy Franklin,Cosmetic,21-Nov-17,6, ₹ 12.42 , ₹ 74.52 
,Kishore,Chennai,Annie Hughes,Cosmetic,21-Nov-17,4, ₹ 12.42 , ₹ 49.68 
,Kishore,Chennai,Joan Robinson,Gadgets,21-Nov-17,11, ₹ 53.35 , ₹ 586.85 
,Kishore,Chennai,Ruby Gonzales,Electronics,21-Nov-17,8, ₹ 17.83 , ₹ 142.64 
,Yuvan,Delhi,Matthew Carter,Electronics,21-Nov-17,10, ₹ 17.83 , ₹ 178.30 
,Gowtham,Kolkata,Willie Hamilton,Cosmetic,21-Nov-17,7, ₹ 12.42 , ₹ 86.94 
,Kishore,Gurgon,Rachel Harris,Cosmetic,21-Nov-17,6, ₹ 12.42 , ₹ 74.52 
,Hari,Banglore,Craig Lewis,Essential,21-Nov-17,8, ₹ 16.32 , ₹ 130.56 
,Hari,Chennai,Earl Morales,Cosmetic,21-Nov-17,14, ₹ 12.42 , ₹ 173.88 
,Yuvan,Kolkata,Frank Ramos,Cosmetic,21-Nov-17,3, ₹ 12.42 , ₹ 37.26 
,Yuvan,Kolkata,Louise Frazier,Gadgets,21-Nov-17,9, ₹ 53.35 , ₹ 480.15 
,Yuvan,Kolkata,Anthony Berry,Electronics,21-Nov-17,3, ₹ 17.83 , ₹ 53.49 
,Yuvan,Chennai,Kimberly Coleman,Essential,21-Nov-17,4, ₹ 16.32 , ₹ 65.28 
,Hari,Chennai,Mary Stevens,Cosmetic,21-Nov-17,2, ₹ 12.42 , ₹ 24.84 
,Abi,Delhi,Deborah Wells,Gadgets,21-Nov-17,11, ₹ 53.35 , ₹ 586.85 
,Abi,Kolkata,Juan Wallace,Gadgets,22-Nov-17,10, ₹ 53.35 , ₹ 533.50 
